* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jun 27, 2025 5:35:54 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L 7A Supernova
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
95.802858 84.545 109.7410
96.497085 84.516 109.4313
97.196342 84.487 109.1251
97.900667 84.458 108.8248
98.610096 84.429 108.5282
99.324665 84.401 108.2307
100.044413 84.373 107.9262
100.769376 84.345 107.6129
101.499592 84.316 107.2954
102.235100 84.287 106.9793
102.975938 84.258 106.6657
103.722144 84.229 106.3521
104.473757 84.201 106.0379
105.230817 84.173 105.7232
105.993363 84.145 105.4084
106.761435 84.117 105.0941
107.535072 84.090 104.7774
108.314315 84.062 104.4554
109.099206 84.033 104.1305
109.889783 84.004 103.8067
110.686090 83.974 103.4832
111.488167 83.945 103.1581
112.296056 83.916 102.8315
113.109800 83.887 102.5049
113.929440 83.858 102.1799
114.755020 83.829 101.8580
115.586582 83.799 101.5376
116.424170 83.770 101.2213
117.267827 83.740 100.9108
118.117598 83.711 100.5998
118.973527 83.683 100.2821
119.835658 83.655 99.9572
120.704037 83.626 99.6270
121.578708 83.598 99.2955
122.459718 83.569 98.9674
123.347111 83.539 98.6454
124.240935 83.510 98.3253
125.141236 83.480 98.0020
126.048061 83.450 97.6750
126.961458 83.420 97.3425
127.881473 83.390 97.0026
128.808154 83.360 96.6626
129.741551 83.331 96.3303
130.681712 83.303 96.0095
131.628686 83.276 95.6930
132.582521 83.248 95.3744
133.543269 83.216 95.0544
134.510979 83.180 94.7371
135.485701 83.143 94.4219
136.467486 83.108 94.1027
137.456386 83.076 93.7741
138.452451 83.050 93.4373
139.455735 83.027 93.1018
140.466288 83.004 92.7796
141.484165 82.977 92.4752
142.509418 82.941 92.1841
143.542100 82.894 91.8908
144.582265 82.837 91.5670
145.629968 82.774 91.1833
146.685262 82.712 90.7258
147.748204 82.659 90.2045
148.818849 82.620 89.6582
149.897251 82.596 89.1474
150.983469 82.583 88.7285
152.077557 82.577 88.4330
153.179574 82.568 88.2555
154.289576 82.550 88.1642
155.407622 82.522 88.1076
156.533770 82.486 88.0329
157.668078 82.448 87.9077
158.810606 82.417 87.7363
159.961413 82.405 87.5376
161.120559 82.419 87.3000
162.288105 82.454 86.9797
163.464112 82.492 86.5789
164.648640 82.520 86.1684
165.841752 82.531 85.8171
167.043510 82.529 85.5319
168.253976 82.515 85.2652
169.473213 82.490 84.9758
170.701286 82.456 84.6431
171.938258 82.417 84.2621
173.184194 82.376 83.8476
174.439158 82.338 83.4190
175.703216 82.305 82.9898
176.976434 82.277 82.5739
178.258878 82.251 82.1776
179.550615 82.223 81.8084
180.851713 82.193 81.4681
182.162239 82.161 81.1409
183.482262 82.131 80.8029
184.811850 82.101 80.4491
186.151073 82.073 80.0888
187.500000 82.045 79.7368
188.858702 82.018 79.3977
190.227250 81.991 79.0688
191.605715 81.964 78.7432
192.994169 81.938 78.4150
194.392685 81.914 78.0780
195.801334 81.889 77.7330
197.220191 81.864 77.3936
198.649330 81.838 77.0644
200.088825 81.811 76.7421
201.538751 81.785 76.4201
202.999184 81.759 76.0966
204.470200 81.734 75.7719
205.951875 81.707 75.4455
207.444287 81.680 75.1216
208.947514 81.652 74.8058
210.461634 81.625 74.4934
211.986726 81.599 74.1760
213.522869 81.573 73.8478
215.070144 81.547 73.5147
216.628631 81.519 73.1836
218.198411 81.492 72.8625
219.779567 81.467 72.5538
221.372180 81.445 72.2520
222.976334 81.424 71.9447
224.592112 81.402 71.6356
226.219600 81.378 71.3253
227.858880 81.353 71.0209
229.510039 81.330 70.7264
231.173164 81.309 70.4310
232.848340 81.291 70.1232
234.535655 81.272 69.8029
236.235197 81.250 69.4979
237.947054 81.226 69.2344
239.671317 81.203 68.9787
241.408074 81.181 68.6917
243.157416 81.157 68.3827
244.919435 81.132 68.0699
246.694223 81.111 67.7566
248.481871 81.095 67.4274
250.282473 81.081 67.0864
252.096123 81.066 66.7595
253.922915 81.047 66.4678
255.762945 81.024 66.2141
257.616309 81.001 65.9738
259.483103 80.979 65.7074
261.363424 80.957 65.4052
263.257372 80.935 65.0960
265.165043 80.914 64.7981
267.086538 80.893 64.5057
269.021957 80.872 64.2090
270.971401 80.851 63.9134
272.934972 80.830 63.6288
274.912771 80.811 63.3484
276.904902 80.792 63.0689
278.911469 80.772 62.7938
