20,4.48821856202359
20.2909066987505,4.48933274099843
20.5860447328698,4.49044944647177
20.8854756485483,4.49157053968606
21.1892618871859,4.49269574833632
21.4974667984139,4.49382439931512
21.8101546533052,4.49495787821018
22.1273906577767,4.49610044905155
22.4492409661875,4.49725916770493
22.7757726951339,4.49844216871842
23.1070539374455,4.49965780350003
23.4431537763851,4.50091677449503
23.7841423000544,4.50223479166584
24.1300906160105,4.50363439625423
24.4810708660931,4.50514460800129
24.8371562414697,4.50679859747088
25.1984209978975,4.50863066925649
25.5649404712087,4.51067305893502
25.9367910930202,4.51295326939393
26.3140504066728,4.51549231843774
26.6967970834007,4.51830512434298
27.0851109387379,4.52140370220742
27.4790729491618,4.52480110915349
27.87876526898,4.52851492145379
28.284271247462,4.53256804828816
28.6956754462201,4.53698781932545
29.1130636568438,4.54180421797904
29.5365229187901,4.54704778473596
29.9661415375337,4.55274754731278
30.4020091029824,4.55892903362869
30.8442165081589,4.5656123532446
31.2928559681556,4.57281034245601
31.7480210393641,4.58052680766777
32.2098066389852,4.58875490998401
32.6783090648221,4.59747570249239
33.1536260153619,4.60665700143465
33.6358566101487,4.61625351546773
34.1251014104538,4.62620886300636
34.6214624402459,4.63645935895487
35.1250432074661,4.64693996692251
35.6359487256137,4.65758916850034
36.1542855356442,4.66835050483477
36.680161728187,4.67917276150504
37.213686966086,4.69000900716772
37.7549725072679,4.70081537874174
38.3041312279431,4.71154987242049
38.8612776461444,4.72217121386752
39.4265279456077,4.73263783518819
40.0000000000002,4.74290696852101
40.5818133975012,4.75293386722117
41.1720894657399,4.76267116707455
41.7709512970968,4.77206840172485
42.378523774372,4.78107168844028
42.9949335968281,4.78962360240744
43.6203093066106,4.79766325984747
44.2547813155536,4.80512663233115
44.8984819323752,4.81194711664338
45.551545390268,4.81805638632301
46.2141078748912,4.82338555248341
46.8863075527704,4.82786666074465
47.5682846001092,4.8314344609485
48.2601812320212,4.83402816158269
48.9621417321865,4.83559272446255
49.6743124829397,4.83607801178747
50.3968419957953,4.83543594530165
51.1298809424176,4.83361603091477
51.8735821860408,4.83056318233764
52.6281008133459,4.82621842152846
53.3935941668018,4.82052159044797
54.1702218774761,4.81341523462624
54.958145898324,4.80484694093566
55.7575305379604,4.79476974466561
56.5685424949243,4.78314170847784
57.3913508924405,4.7699252644489
58.226127313688,4.75508692711354
59.0730458375805,4.73859741520522
59.9322830750678,4.72043161531693
60.8040182059651,4.70056786482142
61.6884330163182,4.67898690452002
62.5857119363115,4.655669069334
63.4960420787286,4.63059079752544
64.4196132779708,4.6037209609013
65.3566181296446,4.57501861965274
66.3072520307241,4.54443247011887
67.2717132202978,4.51190188695715
68.2502028209081,4.47735954804776
69.2429248804921,4.44073378138213
70.2500864149327,4.40194953445788
71.2718974512278,4.360929289466
72.3085710712888,4.31759410693232
73.3603234563744,4.27186438103268
74.4273739321725,4.22365959702155
75.5099450145362,4.172897474336
76.6082624558867,4.11949243824447
77.7225552922893,4.0633545672735
78.8530558912158,4.00438941547892
80.0000000000008,3.94249905781078
81.1636267950027,3.87758495998335
82.3441789314802,3.80955181806164
83.541902594194,3.73831186195613
84.7570475487445,3.66378907723689
85.9898671936567,3.58592068339176
87.2406186132216,3.50465739189936
88.5095626311076,3.4199616026532
89.7969638647508,3.33180518031509
91.1030907805364,3.24016831783933
92.4282157497829,3.1450395383095
93.7726151055412,3.04641706881369
95.1365692002188,2.94431129079123
96.5203624640429,2.83874812871544
97.9242834643736,2.72977251294191
99.3486249658799,2.617450057969
