* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jul 12, 2025 6:19:33 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L MH755 (EX11)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 6.958008 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
54.079415 89.022 124.0505
54.471296 88.972 123.9868
54.866018 88.922 123.9196
55.263600 88.870 123.8500
55.664063 88.818 123.7839
56.067427 88.766 123.7249
56.473715 88.714 123.6698
56.882947 88.663 123.6160
57.295144 88.612 123.5579
57.710328 88.561 123.4973
58.128521 88.509 123.4388
58.549744 88.457 123.3857
58.974020 88.405 123.3388
59.401370 88.354 123.2952
59.831817 88.303 123.2521
60.265383 88.251 123.2073
60.702091 88.200 123.1631
61.141963 88.148 123.1218
61.585023 88.096 123.0823
62.031293 88.044 123.0448
62.480798 87.992 123.0088
62.933559 87.939 122.9758
63.389602 87.887 122.9454
63.848949 87.835 122.9164
64.311625 87.784 122.8844
64.777653 87.732 122.8495
65.247059 87.679 122.8119
65.719866 87.626 122.7745
66.196099 87.573 122.7400
66.675783 87.520 122.7082
67.158944 87.466 122.6795
67.645605 87.413 122.6530
68.135793 87.360 122.6297
68.629533 87.308 122.6082
69.126851 87.256 122.5864
69.627773 87.204 122.5628
70.132324 87.151 122.5390
70.640532 87.097 122.5183
71.152422 87.044 122.5040
71.668022 86.990 122.4944
72.187358 86.938 122.4860
72.710457 86.886 122.4749
73.237347 86.833 122.4609
73.768055 86.780 122.4468
74.302609 86.727 122.4362
74.841036 86.673 122.4293
75.383365 86.620 122.4237
75.929624 86.567 122.4184
76.479842 86.514 122.4119
77.034046 86.461 122.4073
77.592267 86.408 122.4063
78.154532 86.355 122.4095
78.720872 86.302 122.4144
79.291316 86.250 122.4185
79.865894 86.198 122.4200
80.444635 86.145 122.4206
81.027570 86.091 122.4238
81.614729 86.038 122.4308
82.206143 85.984 122.4406
82.801842 85.931 122.4513
83.401859 85.877 122.4629
84.006223 85.824 122.4767
84.614967 85.771 122.4904
85.228122 85.718 122.5033
85.845720 85.665 122.5150
86.467793 85.611 122.5285
87.094375 85.558 122.5464
87.725496 85.505 122.5665
88.361191 85.452 122.5849
89.001493 85.400 122.6022
89.646434 85.347 122.6218
90.296050 85.294 122.6453
90.950372 85.242 122.6705
91.609436 85.189 122.6956
92.273276 85.137 122.7215
92.941926 85.085 122.7489
93.615421 85.033 122.7774
94.293797 84.982 122.8067
94.977089 84.930 122.8372
95.665332 84.878 122.8682
96.358562 84.827 122.8992
97.056816 84.775 122.9303
97.760130 84.723 122.9619
98.468540 84.671 122.9934
99.182084 84.618 123.0279
99.900798 84.564 123.0700
100.624720 84.510 123.1200
101.353889 84.457 123.1729
102.088341 84.405 123.2236
102.828115 84.353 123.2713
103.573250 84.301 123.3166
104.323784 84.249 123.3617
105.079757 84.198 123.4080
105.841209 84.147 123.4537
106.608178 84.096 123.4986
107.380705 84.045 123.5440
108.158829 83.992 123.5951
108.942593 83.940 123.6550
109.732036 83.888 123.7215
110.527199 83.836 123.7881
111.328125 83.784 123.8516
112.134854 83.732 123.9103
112.947430 83.680 123.9640
113.765894 83.627 124.0159
114.590288 83.574 124.0724
115.420657 83.522 124.1318
116.257042 83.472 124.1876
117.099489 83.421 124.2391
117.948040 83.371 124.2895
118.802740 83.320 124.3430
119.663634 83.268 124.4047
120.530766 83.216 124.4797
121.404181 83.164 124.5653
122.283926 83.114 124.6518
123.170046 83.065 124.7336
124.062587 83.016 124.8122
124.961595 82.968 124.8857
125.867118 82.920 124.9493
126.779203 82.871 125.0003
127.697898 82.819 125.0496
128.623249 82.765 125.1178
129.555307 82.711 125.2082
130.494118 82.658 125.3097
131.439732 82.606 125.4093
132.392198 82.555 125.5018
133.351567 82.503 125.5947
134.317887 82.452 125.6921
135.291210 82.402 125.7896
136.271586 82.353 125.8813
137.259066 82.304 125.9692
138.253702 82.254 126.0581
139.255545 82.205 126.1529
140.264648 82.156 126.2492
141.281064 82.107 126.3399
142.304844 82.058 126.4239
143.336044 82.008 126.5112
144.374716 81.957 126.6070
145.420915 81.908 126.7096
146.474695 81.858 126.8129
147.536111 81.809 126.9164
148.605218 81.760 127.0221
149.682073 81.710 127.1311
150.766731 81.660 127.2411
151.859249 81.611 127.3489
152.959683 81.562 127.4497
154.068092 81.514 127.5439
155.184533 81.464 127.6377
156.309064 81.415 127.7393
157.441744 81.365 127.8502
158.582632 81.316 127.9684
159.731787 81.267 128.0922
160.889270 81.218 128.2160
162.055139 81.171 128.3326
163.229458 81.123 128.4397
164.412286 81.076 128.5420
165.603685 81.027 128.6491
166.803718 80.979 128.7666
168.012446 80.930 128.8992
169.229933 80.882 129.0436
170.456243 80.834 129.1895
171.691440 80.786 129.3280
172.935586 80.738 129.4548
174.188749 80.688 129.5764
175.450993 80.639 129.6968
176.722383 80.591 129.8201
178.002986 80.545 129.9436
179.292869 80.499 130.0707
180.592099 80.453 130.2047
181.900744 80.408 130.3439
183.218872 80.361 130.4836
184.546551 80.314 130.6234
185.883851 80.267 130.7620
187.230842 80.220 130.8942
188.587594 80.174 131.0183
189.954178 80.128 131.1456
191.330664 80.082 131.2830
192.717125 80.037 131.4283
194.113633 79.991 131.5761
195.520260 79.945 131.7245
196.937080 79.898 131.8725
198.364168 79.852 132.0193
199.801596 79.805 132.1649
201.249441 79.760 132.3098
202.707777 79.714 132.4581
204.176681 79.669 132.6101
205.656230 79.623 132.7645
207.146500 79.578 132.9207
208.647569 79.534 133.0780
210.159515 79.490 133.2373
211.682417 79.446 133.4011
213.216355 79.401 133.5690
214.761409 79.355 133.7387
216.317659 79.308 133.9060
217.885186 79.261 134.0712
219.464072 79.214 134.2372
221.054399 79.169 134.4077
222.656250 79.126 134.5794
224.269709 79.082 134.7526
225.894860 79.038 134.9272
227.531787 78.996 135.1053
229.180576 78.957 135.2975
230.841313 78.919 135.5194
232.514084 78.881 135.7628
234.198977 78.840 135.9857
235.896080 78.799 136.1490
237.605480 78.762 136.2623
239.327267 78.734 136.3652
241.061531 78.710 136.5057
242.808362 78.678 136.7328
244.567852 78.626 137.0315
246.340091 78.553 137.3372
248.125173 78.477 137.6188
249.923190 78.422 137.8409
251.734237 78.397 137.9671
253.558407 78.386 138.0403
255.395796 78.367 138.1483
257.246499 78.334 138.3328
259.110613 78.293 138.5645
260.988235 78.256 138.7852
262.879464 78.223 138.9627
264.784397 78.189 139.0979
266.703134 78.146 139.2188
268.635774 78.096 139.3589
270.582420 78.046 139.5272
272.543172 78.002 139.7093
274.518132 77.965 139.8999
276.507403 77.934 140.0918
278.511090 77.901 140.2819
280.529296 77.865 140.4893
282.562127 77.825 140.7226
284.609689 77.785 140.9591
286.672088 77.744 141.1715
288.749432 77.704 141.3509
290.841830 77.663 141.5067
292.949389 77.621 141.6477
295.072221 77.579 141.7775
297.210436 77.536 141.9049
299.364146 77.495 142.0671
301.533462 77.459 142.2868
303.718497 77.428 142.5416
305.919367 77.398 142.8040
308.136185 77.364 143.0626
310.369066 77.323 143.3223
312.618129 77.281 143.5766
314.883488 77.239 143.8077
317.165264 77.199 144.0193
319.463574 77.160 144.2232
321.778539 77.123 144.4284
324.110279 77.088 144.6424
326.458916 77.054 144.8654
328.824572 77.021 145.0865
331.207370 76.988 145.2996
333.607435 76.956 145.5098
336.024892 76.923 145.7249
338.459867 76.890 145.9533
340.912487 76.855 146.1869
343.382879 76.821 146.4119
345.871173 76.786 146.6206
348.377498 76.749 146.8247
350.901985 76.710 147.0472
353.444765 76.670 147.2883
356.005972 76.633 147.5369
358.585738 76.598 147.8009
361.184198 76.568 148.0984
363.801488 76.542 148.4216
366.437743 76.518 148.7372
369.093102 76.494 149.0167
371.767703 76.468 149.2549
374.461685 76.439 149.4501
377.175189 76.409 149.6219
379.908356 76.378 149.8080
382.661328 76.347 150.0287
385.434250 76.318 150.2762
388.227265 76.292 150.5422
391.040520 76.266 150.8314
393.874161 76.236 151.1181
396.728335 76.200 151.3575
399.603192 76.160 151.5361
402.498882 76.117 151.7068
405.415555 76.075 151.9237
408.353363 76.041 152.1862
411.312460 76.022 152.4515
414.292999 76.021 152.7118
417.295137 76.028 152.9774
420.319030 76.027 153.2402
423.364835 76.007 153.4945
426.432711 75.970 153.7712
429.522818 75.923 154.0854
432.635318 75.873 154.3966
435.770371 75.828 154.7010
438.928143 75.790 155.0181
442.108797 75.757 155.3189
445.312500 75.727 155.5694
448.539418 75.701 155.7863
451.789719 75.677 156.0045
455.063574 75.654 156.2385
458.361152 75.628 156.4885
461.682626 75.602 156.7530
465.028169 75.575 157.0284
468.397955 75.549 157.3095
471.792159 75.523 157.5971
475.210960 75.497 157.8853
