* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jun 27, 2025 5:40:46 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: R 7A Supernova
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
7.224161 87.977 -179.0181
7.276511 87.973 -179.2606
7.329239 87.970 -179.5004
7.382350 87.967 -179.7413
7.435845 87.965 -179.9882
7.489729 87.963 179.7673
7.544002 87.962 179.5254
7.598669 87.961 179.2804
7.653732 87.961 179.0344
7.709194 87.962 178.7912
7.765058 87.963 178.5507
7.821327 87.964 178.3046
7.878004 87.966 178.0609
7.935091 87.969 177.8201
7.992592 87.972 177.5793
8.050510 87.976 177.3383
8.108847 87.980 177.1004
8.167607 87.985 176.8651
8.226793 87.990 176.6273
8.286408 87.996 176.3925
8.346454 88.002 176.1608
8.406936 88.009 175.9298
8.467856 88.016 175.7008
8.529218 88.024 175.4749
8.591024 88.032 175.2509
8.653278 88.040 175.0279
8.715983 88.049 174.8082
8.779143 88.059 174.5917
8.842760 88.068 174.3776
8.906839 88.078 174.1667
8.971381 88.089 173.9591
9.036392 88.100 173.7545
9.101873 88.112 173.5534
9.167829 88.123 173.3557
9.234263 88.136 173.1620
9.301178 88.148 172.9717
9.368578 88.162 172.7848
9.436467 88.175 172.6030
9.504847 88.188 172.4245
9.573723 88.202 172.2497
9.643099 88.216 172.0794
9.712976 88.230 171.9125
9.783361 88.244 171.7497
9.854255 88.259 171.5925
9.925663 88.274 171.4387
9.997588 88.289 171.2882
10.070035 88.304 171.1494
10.143007 88.319 171.0142
10.216507 88.335 170.8822
10.290540 88.350 170.7535
10.365109 88.364 170.6280
10.440219 88.379 170.5056
10.515873 88.393 170.3864
10.592076 88.407 170.2703
10.668830 88.421 170.1572
10.746141 88.434 170.0471
10.824012 88.447 169.9400
10.902447 88.459 169.8359
10.981451 88.471 169.7349
11.061027 88.483 169.6378
11.141180 88.493 169.5441
11.221913 88.504 169.4534
11.303232 88.513 169.3660
11.385140 88.523 169.2819
11.467641 88.532 169.2010
11.550741 88.540 169.1235
